"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",356,182,174,230,120,110,126,62,64
"37 años (048)",412,211,201,267,137,130,145,74,71
"38 años (049)",409,211,198,257,132,125,152,79,73
"39 años (050)",375,183,192,248,123,125,127,60,67
"De 40 a 44 años (051)",1674,883,791,1062,543,519,612,340,272
"40 años (052)",430,225,205,264,134,130,166,91,75
"41 años (053)",258,149,109,159,92,67,99,57,42
"42 años (054)",378,203,175,247,128,119,131,75,56
"43 años (055)",290,129,161,183,77,106,107,52,55
"44 años (056)",318,177,141,209,112,97,109,65,44
"De 45 a 49 años (057)",1304,678,626,853,445,408,451,233,218
"45 años (058)",299,162,137,183,94,89,116,68,48
"46 años (059)",267,127,140,169,86,83,98,41,57
"47 años (060)",251,137,114,177,97,80,74,40,34
"48 años (061)",269,147,122,177,97,80,92,50,42
"49 años (062)",218,105,113,147,71,76,71,34,37
"De 50 a 54 años (063)",1015,537,478,658,356,302,357,181,176
"50 años (064)",263,134,129,158,81,77,105,53,52
"51 años (065)",168,99,69,112,64,48,56,35,21
"52 años (066)",205,96,109,130,66,64,75,30,45
"53 años (067)",188,109,79,125,74,51,63,35,28
"54 años (068)",191,99,92,133,71,62,58,28,30
"De 55 a 59 años (069)",738,392,346,461,249,212,277,143,134
"55 años (070)",185,98,87,100,62,38,85,36,49
"56 años (071)",203,98,105,136,64,72,67,34,33
"57 años (072)",129,73,56,91,51,40,38,22,16
"58 años (073)",119,67,52,74,42,32,45,25,20
"59 años (074)",102,56,46,60,30,30,42,26,16
"De 60 a 64 años (075)",667,343,324,421,202,219,246,141,105
"60 años (076)",206,100,106,120,47,73,86,53,33
"61 años (077)",79,49,30,52,31,21,27,18,9
"62 años (078)",137,79,58,88,53,35,49,26,23
"63 años (079)",136,62,74,88,38,50,48,24,24
"64 años (080)",109,53,56,73,33,40,36,20,16
"De 65 y más años (081)",1720,793,927,1108,497,611,612,296,316
"65 años (082)",141,65,76,93,44,49,48,21,27
"66 años (083)",133,69,64,94,47,47,39,22,17
"67 años (084)",128,67,61,76,39,37,52,28,24
"68 años (085)",91,55,36,56,33,23,35,22,13
"69 años (086)",68,27,41,48,18,30,20,9,11
"70 años (087)",133,61,72,82,37,45,51,24,27
"71 años (088)",60,30,30,38,23,15,22,7,15
"72 años (089)",97,48,49,72,34,38,25,14,11
"73 años (090)",67,31,36,45,19,26,22,12,10
"74 años (091)",73,29,44,55,23,32,18,6,12
"75 años (092)",109,52,57,58,24,34,51,28,23
"76 años (093)",63,23,40,42,13,29,21,10,11
"77 años (094)",68,31,37,39,21,18,29,10,19
"78 años (095)",65,42,23,40,23,17,25,19,6
"79 años (096)",42,19,23,22,8,14,20,11,9
"80 años (097)",78,29,49,46,17,29,32,12,20
"81 años (098)",23,13,10,17,10,7,6,3,3
"82 años (099)",41,11,30,27,6,21,14,5,9
"83 años (100)",26,16,10,16,11,5,10,5,5
"84 años (101)",18,9,9,11,4,7,7,5,2
"85 años (102)",32,13,19,21,7,14,11,6,5
"86 años (103)",32,11,21,20,7,13,12,4,8
"87 años (104)",21,9,12,13,5,8,8,4,4
"88 años (105)",20,8,12,12,5,7,8,3,5
"89 años (106)",13,6,7,12,6,6,1,,1
"90 años (107)",14,3,11,7,2,5,7,1,6
"91 años (108)",4,1,3,3,1,2,1,,1
"92 años (109)",14,3,11,10,2,8,4,1,3
"93 años (110)",7,3,4,6,3,3,1,,1
"94 años (111)",6,2,4,4,1,3,2,1,1
"95 años (112)",7,3,4,5,2,3,2,1,1
"96 años (113)",6,1,5,5,,5,1,1,
"97 años (114)",2,,2,2,,2,,,
"98 y más años (115)",18,3,15,11,2,9,7,1,6
