"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",272,110,8,128,10,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2564,,9,2467,88,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1534,,1269,256,8,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",743,48,399,285,9,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2700,120,1679,309,,582,10,
"Otra (101)",11,11,,,,,,
"Ocupación no especificada (102)",147,12,67,61,,7,,
"Desocupado (103)",152,,,,,,,152
"Mujeres (104)",2858,342,326,1137,35,734,220,64
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",137,113,,22,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",49,27,,22,,,,
"Jefes y empleados de oficina (108)",53,52,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",427,62,8,310,13,33,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",576,,,558,17,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",65,,39,25,1,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",17,,5,12,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1330,70,232,138,1,670,219,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",133,11,42,50,1,29,,
"Desocupado (116)",64,,,,,,,64
