"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Servicios sociales y de salud (155)",47,,8,26,2,2,,,,9,,,
"Otras activ. serv.comun.soc y personales (156)",27,,,3,4,2,,,,18,,,
"Hogares privados con servicio doméstico (157)",59,,,,,,,,,59,,,
"Actividad economica no especificada (159)",180,,,,5,,,,,1,,174,
"Desocupado (160)",285,,,,,,,,,,,,285
"Hombres (161)",6296,13,130,37,28,75,2842,142,205,2524,2,64,234
"Agric., ganadería, caza y silvicultura (162)",5160,,,7,,,2842,,1,2310,,,
"Explotación de minas y canteras (164)",6,,,,,,,,1,5,,,
"Industrias manufactureras (165)",133,1,,2,,1,,117,10,2,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",276,,,1,,,,8,147,120,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",114,,,1,,63,,17,1,32,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",15,,,,,1,,13,1,,,,
"Comercio al por mayor (170)",6,,,1,,4,,,,1,,,
"Comercio al por menor (171)",93,,,,,58,,4,,31,,,
"Hoteles y restaurantes (172)",9,,,,,6,,,,3,,,
"Trans., almac. y comunicaciones (173)",59,,,,1,,,,43,15,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",16,,1,3,2,3,,,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",52,10,1,4,16,2,,,2,15,2,,
"Enseñanza (177)",135,2,126,,1,,,,,6,,,
"Servicios sociales y de salud (178)",23,,2,17,1,,,,,3,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,2,2,,,,,2,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",68,,,,4,,,,,,,64,
"Desocupado (183)",234,,,,,,,,,,,,234
"Mujeres (184)",988,,111,14,9,158,138,44,2,351,,110,51
"Agric., ganadería, caza y silvicultura (185)",356,,,2,,,138,,,216,,,
"Industrias manufactureras (188)",45,,,,,,,44,1,,,,
"Construcción (190)",3,,,,,,,,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",151,,,,1,128,,,,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,,,1,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",149,,,,1,127,,,,21,,,
"Hoteles y restaurantes (195)",53,,,,,26,,,,27,,,
"Trans., almac. y comunicaciones (196)",2,,,1,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",5,,1,1,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,,,,3,,,,,1,,,
"Enseñanza (200)",105,,104,,,,,,,1,,,
"Servicios sociales y de salud (201)",24,,6,9,1,2,,,,6,,,
"Otras activ. serv.comun.soc y personales (202)",21,,,1,2,2,,,,16,,,
"Hogares privados con servicio doméstico (203)",56,,,,,,,,,56,,,
"Actividad economica no especificada (205)",112,,,,1,,,,,1,,110,
"Desocupado (206)",51,,,,,,,,,,,,51
