"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Activid.inmobil., empres. y alquileres (129)",924,,355,224,225,8,,3,2,107,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1004,15,186,73,434,16,,,3,217,60,,
"Enseñanza (131)",3540,28,3339,34,105,,,,,34,,,
"Servicios sociales y de salud (132)",1382,,762,401,77,35,,3,,104,,,
"Otras activ. serv.comun.soc y personales (133)",1039,2,132,114,93,246,,,,452,,,
"Hogares privados con servicio doméstico (134)",1349,,,2,,1,,,,1346,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",880,,39,23,234,,,,,4,,580,
"Desocupado (137)",1199,,,,,,,,,,,,1199
,,,,,,,,,,,,,
"RURAL (138)",13933,12,208,58,54,513,6359,307,484,4470,1,710,757
"Agric., ganadería, caza y silvicultura (139)",10150,,,5,,,6357,3,17,3768,,,
"Pesca (140)",5,,,,,,2,,1,2,,,
"Explotación de minas y canteras (141)",27,,,,,,,20,,7,,,
"Industrias manufactureras (142)",273,,,1,4,,,254,12,2,,,
"Suministro de electricidad, gas y agua (143)",5,,,,1,,,1,1,2,,,
"Construcción (144)",518,,,1,2,,,5,263,247,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",525,,1,9,,378,,19,5,113,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",33,,,1,,11,,17,4,,,,
"Comercio al por mayor (147)",23,,,1,,20,,1,,1,,,
"Comercio al por menor (148)",469,,1,7,,347,,1,1,112,,,
"Hoteles y restaurantes (149)",148,,,2,1,112,,,,33,,,
"Trans., almac. y comunicaciones (150)",252,,,2,3,1,,1,172,73,,,
"Intermediación financiera (151)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",41,,8,5,4,12,,2,4,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",104,8,1,1,24,1,,1,7,60,1,,
"Enseñanza (154)",200,4,184,1,3,,,,1,7,,,
"Servicios sociales y de salud (155)",59,,12,18,2,4,,,1,22,,,
"Otras activ. serv.comun.soc y personales (156)",71,,2,11,,5,,1,,52,,,
"Hogares privados con servicio doméstico (157)",75,,,,,,,,,75,,,
"Actividad economica no especificada (159)",722,,,2,10,,,,,,,710,
"Desocupado (160)",757,,,,,,,,,,,,757
"Hombres (161)",10514,9,121,37,44,148,5640,261,478,2785,1,334,656
"Agric., ganadería, caza y silvicultura (162)",7995,,,5,,,5638,1,17,2334,,,
"Pesca (163)",5,,,,,,2,,1,2,,,
"Explotación de minas y canteras (164)",27,,,,,,,20,,7,,,
"Industrias manufactureras (165)",227,,,1,2,,,212,10,2,,,
"Suministro de electricidad, gas y agua (166)",4,,,,1,,,,1,2,,,
"Construcción (167)",492,,,1,2,,,5,259,225,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",191,,1,4,,115,,18,5,48,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",25,,,,,5,,16,4,,,,
"Comercio al por mayor (170)",11,,,,,10,,1,,,,,
"Comercio al por menor (171)",155,,1,4,,100,,1,1,48,,,
"Hoteles y restaurantes (172)",24,,,,1,17,,,,6,,,
"Trans., almac. y comunicaciones (173)",248,,,1,3,1,,1,172,70,,,
"Intermediación financiera (174)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",37,,8,2,3,12,,2,4,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",84,6,1,1,20,1,,1,7,46,1,,
"Enseñanza (177)",116,3,102,1,2,,,,1,7,,,
"Servicios sociales y de salud (178)",25,,8,9,2,2,,,1,3,,,
"Otras activ. serv.comun.soc y personales (179)",35,,1,10,,,,1,,23,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",344,,,2,8,,,,,,,334,
"Desocupado (183)",656,,,,,,,,,,,,656
"Mujeres (184)",3419,3,87,21,10,365,719,46,6,1685,,376,101
"Agric., ganadería, caza y silvicultura (185)",2155,,,,,,719,2,,1434,,,
"Industrias manufactureras (188)",46,,,,2,,,42,2,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,1,,,,,
"Construcción (190)",26,,,,,,,,4,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",334,,,5,,263,,1,,65,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,,1,,6,,1,,,,,
"Comercio al por mayor (193)",12,,,1,,10,,,,1,,,
"Comercio al por menor (194)",314,,,3,,247,,,,64,,,
"Hoteles y restaurantes (195)",124,,,2,,95,,,,27,,,
"Trans., almac. y comunicaciones (196)",4,,,1,,,,,,3,,,
"Activid.inmobil., empres. y alquileres (198)",4,,,3,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",20,2,,,4,,,,,14,,,
"Enseñanza (200)",84,1,82,,1,,,,,,,,
"Servicios sociales y de salud (201)",34,,4,9,,2,,,,19,,,
"Otras activ. serv.comun.soc y personales (202)",36,,1,1,,5,,,,29,,,
"Hogares privados con servicio doméstico (203)",72,,,,,,,,,72,,,
"Actividad economica no especificada (205)",378,,,,2,,,,,,,376,
"Desocupado (206)",101,,,,,,,,,,,,101
