"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",16,,5,7,3,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",51,9,,1,27,,,,3,10,1,,
"Enseñanza (154)",136,,134,,,,,,,2,,,
"Servicios sociales y de salud (155)",26,,6,11,1,,,,,8,,,
"Otras activ. serv.comun.soc y personales (156)",47,,1,6,,1,,,,39,,,
"Hogares privados con servicio doméstico (157)",160,,,,,,,,,160,,,
"Actividad economica no especificada (159)",311,,1,,4,,,,,1,,305,
"Desocupado (160)",648,,,,,,,,,,,,648
"Hombres (161)",8738,9,82,26,23,83,5208,184,179,2267,1,159,517
"Agric., ganadería, caza y silvicultura (162)",7303,,,7,,,5208,,,2088,,,
"Pesca (163)",2,,,,,,,,,2,,,
"Explotación de minas y canteras (164)",21,,1,,1,,,7,,12,,,
"Industrias manufactureras (165)",167,,,,1,1,,160,5,,,,
"Suministro de electricidad, gas y agua (166)",8,,,,,,,2,3,3,,,
"Construcción (167)",159,,1,,,,,2,95,61,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",128,,1,1,,74,,13,,39,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",13,,,1,,1,,10,,1,,,
"Comercio al por mayor (170)",8,,,,,8,,,,,,,
"Comercio al por menor (171)",107,,1,,,65,,3,,38,,,
"Hoteles y restaurantes (172)",10,,,,,7,,,,3,,,
"Trans., almac. y comunicaciones (173)",79,,,,,,,,73,6,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",10,,3,5,1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",40,9,,1,17,,,,3,9,1,,
"Enseñanza (177)",74,,74,,,,,,,,,,
"Servicios sociales y de salud (178)",6,,1,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",39,,1,6,,1,,,,31,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,,,,11,,,
"Actividad economica no especificada (182)",163,,,,3,,,,,1,,159,
"Desocupado (183)",517,,,,,,,,,,,,517
"Mujeres (184)",1651,,68,10,16,114,181,54,6,925,,146,131
"Agric., ganadería, caza y silvicultura (185)",913,,,1,,,181,,,731,,,
"Explotación de minas y canteras (187)",3,,,,,,,1,,2,,,
"Industrias manufactureras (188)",57,,,,,,,53,3,1,,,
"Construcción (190)",1,,,,1,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",85,,,1,,71,,,,13,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",84,,,1,,70,,,,13,,,
"Hoteles y restaurantes (195)",48,,,,,43,,,,5,,,
"Trans., almac. y comunicaciones (196)",9,,,,1,,,,3,5,,,
"Activid.inmobil., empres. y alquileres (198)",6,,2,2,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,,,,10,,,,,1,,,
"Enseñanza (200)",62,,60,,,,,,,2,,,
"Servicios sociales y de salud (201)",20,,5,6,1,,,,,8,,,
"Otras activ. serv.comun.soc y personales (202)",8,,,,,,,,,8,,,
"Hogares privados con servicio doméstico (203)",149,,,,,,,,,149,,,
"Actividad economica no especificada (205)",148,,1,,1,,,,,,,146,
"Desocupado (206)",131,,,,,,,,,,,,131
