"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",158,,114,42,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",245,35,91,115,2,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2908,23,2541,21,,318,5,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",124,17,53,47,1,6,,
"Desocupado (103)",125,,,,,,,125
"Mujeres (104)",1301,139,646,237,23,124,57,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",59,49,,8,1,1,,
"Técnicos de nivel medio y trab. asimilados (107)",25,16,,7,2,,,
"Jefes y empleados de oficina (108)",21,21,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",137,26,5,94,2,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",102,,1,83,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",51,,47,3,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",14,1,7,6,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",737,11,557,14,,98,57,
"Ocupación no especificada (115)",79,14,29,22,,14,,
"Desocupado (116)",75,,,,,,,75
