"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Pesca (140)",7,,,,,,6,,,1,,,
"Explotación de minas y canteras (141)",2276,1,65,89,65,7,,1307,132,610,,,
"Industrias manufactureras (142)",312,,2,35,2,,,201,47,25,,,
"Suministro de electricidad, gas y agua (143)",22,,,,,,,8,7,7,,,
"Construcción (144)",377,,2,18,,,,16,204,137,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",703,,3,8,6,421,,51,3,211,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",112,,1,2,,15,,42,1,51,,,
"Comercio al por mayor (147)",31,,,2,1,26,,,,2,,,
"Comercio al por menor (148)",560,,2,4,5,380,,9,2,158,,,
"Hoteles y restaurantes (149)",314,,3,16,10,188,,,,97,,,
"Trans., almac. y comunicaciones (150)",403,,2,3,9,,,2,342,45,,,
"Intermediación financiera (151)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",186,1,16,40,13,55,,2,6,53,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",138,11,4,7,39,8,,9,9,39,12,,
"Enseñanza (154)",149,3,142,,3,,,,,1,,,
"Servicios sociales y de salud (155)",63,,28,21,3,5,,,2,4,,,
"Otras activ. serv.comun.soc y personales (156)",424,,8,9,6,14,,3,4,380,,,
"Hogares privados con servicio doméstico (157)",230,,,,,1,,,,229,,,
"Actividad economica no especificada (159)",288,,3,3,,,,,1,1,,280,
"Desocupado (160)",216,,,,,,,,,,,,216
"Hombres (161)",8589,10,145,207,104,272,2564,1534,743,2700,11,147,152
"Agric., ganadería, caza y silvicultura (162)",3916,,2,4,,,2560,,3,1347,,,
"Pesca (163)",5,,,,,,4,,,1,,,
"Explotación de minas y canteras (164)",2252,1,57,87,63,6,,1302,132,604,,,
"Industrias manufactureras (165)",224,,1,29,,,,143,35,16,,,
"Suministro de electricidad, gas y agua (166)",22,,,,,,,8,7,7,,,
"Construcción (167)",372,,1,18,,,,15,203,135,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",317,,3,7,3,147,,50,3,104,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",98,,1,2,,11,,42,1,41,,,
"Comercio al por mayor (170)",18,,,1,,16,,,,1,,,
"Comercio al por menor (171)",201,,2,4,3,120,,8,2,62,,,
"Hoteles y restaurantes (172)",110,,1,6,4,55,,,,44,,,
"Trans., almac. y comunicaciones (173)",389,,2,3,4,,,2,338,40,,,
"Intermediación financiera (174)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",155,,13,31,6,54,,2,6,43,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",97,7,,5,19,8,,9,9,29,11,,
"Enseñanza (177)",55,2,50,,2,,,,,1,,,
"Servicios sociales y de salud (178)",23,,7,8,2,1,,,2,3,,,
"Otras activ. serv.comun.soc y personales (179)",334,,5,6,,1,,3,4,315,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,,,,10,,,
"Actividad economica no especificada (182)",154,,2,3,,,,,1,1,,147,
"Desocupado (183)",152,,,,,,,,,,,,152
"Mujeres (184)",2858,6,137,49,53,427,576,65,17,1330,1,133,64
"Agric., ganadería, caza y silvicultura (185)",1421,,1,3,,,574,,,843,,,
"Pesca (186)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (187)",24,,8,2,2,1,,5,,6,,,
"Industrias manufactureras (188)",88,,1,6,2,,,58,12,9,,,
"Construcción (190)",5,,1,,,,,1,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",386,,,1,3,274,,1,,107,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",14,,,,,4,,,,10,,,
"Comercio al por mayor (193)",13,,,1,1,10,,,,1,,,
"Comercio al por menor (194)",359,,,,2,260,,1,,96,,,
"Hoteles y restaurantes (195)",204,,2,10,6,133,,,,53,,,
"Trans., almac. y comunicaciones (196)",14,,,,5,,,,4,5,,,
"Activid.inmobil., empres. y alquileres (198)",31,1,3,9,7,1,,,,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",41,4,4,2,20,,,,,10,1,,
"Enseñanza (200)",94,1,92,,1,,,,,,,,
"Servicios sociales y de salud (201)",40,,21,13,1,4,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",90,,3,3,6,13,,,,65,,,
"Hogares privados con servicio doméstico (203)",220,,,,,1,,,,219,,,
"Actividad economica no especificada (205)",134,,1,,,,,,,,,133,
"Desocupado (206)",64,,,,,,,,,,,,64
