"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",43,43,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",358,44,4,278,6,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",11605,1,,11236,368,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",250,,121,118,2,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",493,59,178,241,3,12,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",10961,49,6341,52,,4509,10,
"Otra (101)",7,7,,,,,,
"Ocupación no especificada (102)",156,22,44,59,,31,,
"Desocupado (103)",512,,,,,,,512
"Mujeres (104)",3840,446,874,1063,28,1040,267,122
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",355,321,,33,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",32,25,,5,,1,1,
"Jefes y empleados de oficina (108)",23,23,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",289,24,6,199,,60,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",612,,,586,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",40,,8,29,,3,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,1,3,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2097,30,842,60,,899,266,
"Ocupación no especificada (115)",261,19,17,148,2,75,,
"Desocupado (116)",122,,,,,,,122
