"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",211,16,92,79,6,18,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",5206,24,1232,45,,3892,13,
"Ocupación no especificada (102)",92,6,18,48,1,19,,
"Desocupado (103)",396,,,,,,,396
"Mujeres (104)",3180,148,176,1078,6,1318,377,77
"Profes., científicos e intelectuales (106)",61,56,,2,,3,,
"Técnicos de nivel medio y trab. asimilados (107)",21,15,,5,1,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",311,26,24,205,1,55,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",356,,,353,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",86,,6,57,,23,,
"Obreros construc.,conf.,papel, fab., instr. (112)",37,1,2,34,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1746,20,124,55,1,1169,377,
"Ocupación no especificada (115)",475,20,20,367,,68,,
"Desocupado (116)",77,,,,,,,77
